index,X1,X2,X3
3522,5.25689E-09,1.18518E-05,3.48189E-05
3523,5.52838E-09,1.18641E-05,3.4961E-05
3524,5.80512E-09,1.18773E-05,3.51624E-05
3525,5.69527E-09,1.18914E-05,3.52259E-05
3526,5.38483E-09,1.19064E-05,3.51924E-05
3527,5.08627E-09,1.19225E-05,3.52364E-05
3528,4.80463E-09,1.19396E-05,3.5351E-05
3529,4.53965E-09,1.19579E-05,3.5545E-05
3530,4.28574E-09,1.19772E-05,3.58342E-05
3531,4.04258E-09,1.19975E-05,3.6219E-05
3532,3.82331E-09,1.20185E-05,3.6214E-05
3533,3.83231E-09,1.20401E-05,3.61525E-05
3534,3.84218E-09,1.20621E-05,3.60943E-05
3535,3.85426E-09,1.20845E-05,3.60391E-05
3536,4.40997E-09,1.21073E-05,3.59815E-05
3537,7.09301E-09,1.21302E-05,3.60328E-05
3538,1.10587E-08,1.21533E-05,3.60802E-05
3539,1.26793E-08,1.21763E-05,3.61013E-05
3540,1.33795E-08,1.21992E-05,3.60876E-05
3541,1.41174E-08,1.22218E-05,3.6107E-05
3542,1.48898E-08,1.2245E-05,3.60784E-05
3543,1.57132E-08,1.22686E-05,3.5965E-05
3544,1.65769E-08,1.22927E-05,3.57079E-05
3545,1.74815E-08,1.2317E-05,3.59483E-05
3546,1.84286E-08,1.23415E-05,3.59278E-05
3547,1.94098E-08,1.23666E-05,3.60904E-05
3548,1.95238E-08,1.23924E-05,3.59278E-05
3549,2.00451E-08,1.24186E-05,3.58458E-05
3550,2.24302E-08,1.24454E-05,3.59785E-05
3551,2.35365E-08,1.24728E-05,3.61149E-05
3552,2.46016E-08,1.25006E-05,3.62532E-05
3553,2.57085E-08,1.25289E-05,3.62416E-05
3554,2.6835E-08,1.25576E-05,3.62288E-05
3555,2.79715E-08,1.25867E-05,3.62158E-05
3556,2.91182E-08,1.26162E-05,3.65094E-05
3557,3.02885E-08,1.26458E-05,3.70454E-05
3558,3.14828E-08,1.26757E-05,3.7149E-05
3559,3.25741E-08,1.27057E-05,3.72837E-05
3560,3.32863E-08,1.27359E-05,3.75148E-05
3561,3.43805E-08,1.27663E-05,3.76823E-05
3562,3.58044E-08,1.27967E-05,3.78774E-05
3563,3.76929E-08,1.28272E-05,3.80453E-05
3564,3.93805E-08,1.28578E-05,3.82107E-05
3565,4.08967E-08,1.28885E-05,3.83666E-05
3566,4.24808E-08,1.29193E-05,3.87033E-05
3567,4.43268E-08,1.29501E-05,3.87223E-05
3568,4.70276E-08,1.2981E-05,3.88116E-05
3569,4.99358E-08,1.30119E-05,3.89483E-05
3570,5.30646E-08,1.30428E-05,3.90797E-05
3571,5.64277E-08,1.30736E-05,3.92056E-05
3572,6.02408E-08,1.31046E-05,3.93272E-05
3573,6.42937E-08,1.31356E-05,3.94444E-05
3574,6.85996E-08,1.31667E-05,3.95227E-05
3575,7.31722E-08,1.31978E-05,3.94658E-05
3576,7.45176E-08,1.3229E-05,3.93883E-05
3577,7.22531E-08,1.32602E-05,3.92955E-05
3578,6.99844E-08,1.32915E-05,3.91441E-05
3579,7.07201E-08,1.33228E-05,3.90193E-05
3580,7.34462E-08,1.33541E-05,3.89006E-05
3581,7.6447E-08,1.33854E-05,3.88068E-05
3582,7.62986E-08,1.34166E-05,3.89328E-05
3583,7.8609E-08,1.34476E-05,3.91147E-05
3584,8.36954E-08,1.34784E-05,3.92622E-05
3585,8.85548E-08,1.35089E-05,3.93842E-05
3586,8.84743E-08,1.35392E-05,3.94837E-05
3587,9.31745E-08,1.35691E-05,3.95303E-05
3588,1.00445E-07,1.35987E-05,3.95696E-05
3589,9.80544E-08,1.36278E-05,3.96914E-05
3590,9.44229E-08,1.36565E-05,3.9848E-05
3591,9.93563E-08,1.36848E-05,3.99651E-05
3592,9.65837E-08,1.37126E-05,3.98913E-05
3593,9.15799E-08,1.374E-05,4.00298E-05
3594,9.05057E-08,1.37668E-05,4.01633E-05
3595,9.14966E-08,1.3793E-05,4.00416E-05
3596,8.98814E-08,1.38187E-05,3.99063E-05
3597,8.94913E-08,1.38436E-05,3.98744E-05
3598,9.35485E-08,1.38678E-05,3.96214E-05
3599,9.70858E-08,1.38911E-05,3.94793E-05
3600,9.35383E-08,1.39136E-05,3.99145E-05
3601,9.05636E-08,1.39352E-05,3.97364E-05
3602,9.12455E-08,1.39559E-05,3.94785E-05
3603,8.81393E-08,1.39755E-05,3.92077E-05
3604,8.5231E-08,1.3994E-05,3.90043E-05
3605,8.59394E-08,1.40114E-05,3.90654E-05
3606,8.85809E-08,1.40277E-05,3.88765E-05
3607,9.20284E-08,1.40432E-05,3.84415E-05
3608,9.63336E-08,1.40578E-05,3.81477E-05
3609,1.01644E-07,1.40716E-05,3.82245E-05
3610,9.92867E-08,1.40846E-05,3.82949E-05
3611,9.6762E-08,1.40966E-05,3.83638E-05
3612,9.54846E-08,1.41085E-05,3.8383E-05
3613,1.00346E-07,1.41202E-05,3.81471E-05
3614,1.10557E-07,1.41318E-05,3.81446E-05
3615,1.10429E-07,1.41432E-05,3.84469E-05
3616,1.1549E-07,1.41544E-05,3.87304E-05
3617,1.20669E-07,1.41653E-05,3.87817E-05
3618,1.26122E-07,1.41757E-05,3.86891E-05
3619,1.31689E-07,1.41858E-05,3.87829E-05
3620,1.37374E-07,1.41955E-05,3.8945E-05
3621,1.43177E-07,1.42048E-05,3.90724E-05
3622,1.49258E-07,1.42129E-05,3.91283E-05
3623,1.48661E-07,1.42198E-05,3.91876E-05
3624,1.37818E-07,1.42255E-05,3.93238E-05
3625,1.27562E-07,1.423E-05,3.93767E-05
3626,1.23767E-07,1.42333E-05,3.94108E-05
3627,1.27685E-07,1.42351E-05,3.94275E-05
3628,1.3194E-07,1.42353E-05,3.9278E-05
3629,1.36761E-07,1.4234E-05,3.92554E-05
3630,1.41888E-07,1.42312E-05,3.93625E-05
3631,1.47328E-07,1.42269E-05,3.93056E-05
3632,1.5303E-07,1.42213E-05,3.92218E-05
3633,1.58998E-07,1.42145E-05,3.90987E-05
3634,1.65235E-07,1.42065E-05,3.90053E-05
3635,1.71744E-07,1.41974E-05,3.90581E-05
3636,1.7853E-07,1.41873E-05,3.87074E-05
3637,1.8549E-07,1.41764E-05,3.88865E-05
3638,1.92623E-07,1.41649E-05,3.88925E-05
3639,1.99932E-07,1.41528E-05,3.9018E-05
3640,2.02841E-07,1.41403E-05,3.9144E-05
3641,1.94279E-07,1.41274E-05,3.92671E-05
3642,1.86158E-07,1.41141E-05,3.93855E-05
3643,1.8294E-07,1.41004E-05,3.92202E-05
3644,1.89679E-07,1.40864E-05,3.93072E-05
3645,1.96565E-07,1.40723E-05,3.92985E-05
3646,2.03718E-07,1.4058E-05,3.91515E-05
3647,2.11173E-07,1.40437E-05,3.89864E-05
3648,2.18705E-07,1.40293E-05,3.88022E-05
3649,2.26314E-07,1.40148E-05,3.88998E-05
3650,2.34E-07,1.40003E-05,3.9004E-05
3651,2.41763E-07,1.39857E-05,3.86797E-05
3652,2.43173E-07,1.39711E-05,3.87211E-05
3653,2.36773E-07,1.39565E-05,3.87339E-05
3654,2.26596E-07,1.39419E-05,3.87609E-05
3655,2.25296E-07,1.39272E-05,3.88082E-05
3656,2.32054E-07,1.39126E-05,3.8999E-05
3657,2.37524E-07,1.38979E-05,3.9186E-05
3658,2.36386E-07,1.38832E-05,3.91002E-05
3659,2.35608E-07,1.38685E-05,3.91524E-05
3660,2.3503E-07,1.38537E-05,3.92211E-05
3661,2.30961E-07,1.38388E-05,3.89672E-05
3662,2.23262E-07,1.38239E-05,3.87282E-05
3663,2.12955E-07,1.3809E-05,3.85236E-05
3664,2.09017E-07,1.37941E-05,3.83402E-05
3665,2.05033E-07,1.37792E-05,3.82847E-05
3666,1.98432E-07,1.37643E-05,3.82733E-05
3667,1.92203E-07,1.37495E-05,3.8259E-05
3668,1.88159E-07,1.37347E-05,3.82393E-05
3669,1.88557E-07,1.37199E-05,3.80859E-05
3670,1.85766E-07,1.37054E-05,3.81353E-05
3671,1.86775E-07,1.36911E-05,3.81533E-05
3672,1.89064E-07,1.36769E-05,3.80781E-05
3673,1.92684E-07,1.36628E-05,3.7318E-05
3674,1.88272E-07,1.3649E-05,3.70705E-05
3675,1.84083E-07,1.36353E-05,3.69223E-05
3676,1.80071E-07,1.36219E-05,3.68383E-05
3677,1.78761E-07,1.36084E-05,3.67265E-05
3678,1.73796E-07,1.35947E-05,3.65333E-05
3679,1.71721E-07,1.35809E-05,3.64252E-05
3680,1.65063E-07,1.35671E-05,3.61464E-05
3681,1.61608E-07,1.35532E-05,3.60941E-05
3682,1.58335E-07,1.3539E-05,3.60472E-05
3683,1.55336E-07,1.35244E-05,3.60015E-05
3684,1.52705E-07,1.35097E-05,3.58788E-05
3685,1.49985E-07,1.34948E-05,3.57555E-05
3686,1.48491E-07,1.34798E-05,3.56321E-05
3687,1.47808E-07,1.34649E-05,3.55069E-05
3688,1.47157E-07,1.345E-05,3.53759E-05
3689,1.46736E-07,1.34352E-05,3.52593E-05
3690,1.46333E-07,1.34207E-05,3.51395E-05
3691,1.45945E-07,1.34064E-05,3.49968E-05
3692,1.45585E-07,1.33921E-05,3.49156E-05
3693,1.45241E-07,1.33779E-05,3.48132E-05
3694,1.44878E-07,1.33638E-05,3.47135E-05
3695,1.44496E-07,1.33498E-05,3.47963E-05
3696,1.44096E-07,1.33358E-05,3.49149E-05
3697,1.4369E-07,1.33219E-05,3.50292E-05
3698,1.43276E-07,1.3308E-05,3.48755E-05
3699,1.43564E-07,1.32942E-05,3.48998E-05
3700,1.44544E-07,1.32803E-05,3.49464E-05
3701,1.45513E-07,1.32665E-05,3.49822E-05
3702,1.46454E-07,1.32533E-05,3.47573E-05
3703,1.47368E-07,1.32407E-05,3.43977E-05
3704,1.4621E-07,1.32287E-05,3.40152E-05
3705,1.42879E-07,1.32174E-05,3.40715E-05
3706,1.4025E-07,1.32068E-05,3.4124E-05
3707,1.39625E-07,1.3197E-05,3.41711E-05
3708,1.39721E-07,1.31882E-05,3.42131E-05
3709,1.395E-07,1.31803E-05,3.42501E-05
3710,1.39299E-07,1.31734E-05,3.42823E-05
3711,1.39319E-07,1.31674E-05,3.43098E-05
3712,1.39342E-07,1.3162E-05,3.43347E-05
3713,1.39367E-07,1.31571E-05,3.43569E-05
3714,1.39393E-07,1.31528E-05,3.43765E-05
3715,1.39421E-07,1.3149E-05,3.43936E-05
3716,1.39449E-07,1.31458E-05,3.44076E-05
3717,1.39483E-07,1.3143E-05,3.44197E-05
3718,1.39523E-07,1.31408E-05,3.443E-05
3719,1.39569E-07,1.3139E-05,3.44385E-05
3720,1.39621E-07,1.31376E-05,3.44451E-05
3721,1.39684E-07,1.31367E-05,3.445E-05
3722,1.39745E-07,1.31362E-05,3.44535E-05
3723,1.39802E-07,1.3136E-05,3.44556E-05
3724,1.39852E-07,1.31361E-05,3.44565E-05
3725,1.39894E-07,1.31365E-05,3.44561E-05
3726,1.39927E-07,1.31372E-05,3.44545E-05
3727,1.39952E-07,1.31379E-05,3.44528E-05
3728,1.39969E-07,1.31386E-05,3.44509E-05
3729,1.40179E-07,1.31393E-05,3.44489E-05
3730,1.40367E-07,1.314E-05,3.44468E-05
3731,1.40333E-07,1.31407E-05,3.44444E-05
3732,1.40301E-07,1.31413E-05,3.44423E-05
3733,1.40271E-07,1.31418E-05,3.44404E-05
3734,1.40243E-07,1.31424E-05,3.44387E-05
3735,1.40218E-07,1.31428E-05,3.44372E-05
3736,1.40194E-07,1.31433E-05,3.4436E-05
3737,1.40183E-07,1.31436E-05,3.44354E-05
3738,1.40183E-07,1.31439E-05,3.44355E-05
3739,1.40195E-07,1.31442E-05,3.44363E-05
3740,1.4022E-07,1.31444E-05,3.44378E-05
3741,1.40258E-07,1.31446E-05,3.444E-05
3742,1.40306E-07,1.31449E-05,3.44426E-05
3743,1.40365E-07,1.31451E-05,3.44459E-05
3744,1.40435E-07,1.31455E-05,3.44499E-05
3745,1.40516E-07,1.31458E-05,3.44545E-05
3746,1.40609E-07,1.31463E-05,3.44601E-05
3747,1.40716E-07,1.31468E-05,3.44666E-05
3748,1.40839E-07,1.31474E-05,3.4474E-05
3749,1.40977E-07,1.31482E-05,3.44824E-05
3750,1.41131E-07,1.3149E-05,3.44919E-05
3751,1.41302E-07,1.315E-05,3.45023E-05
3752,1.41504E-07,1.31512E-05,3.45149E-05
3753,1.41749E-07,1.31527E-05,3.45298E-05
3754,1.42064E-07,1.31545E-05,3.45469E-05
3755,1.42418E-07,1.31566E-05,3.45664E-05
3756,1.42812E-07,1.31591E-05,3.45884E-05
3757,1.43267E-07,1.3162E-05,3.46141E-05
3758,1.4379E-07,1.31655E-05,3.46437E-05
3759,1.4438E-07,1.31696E-05,3.46772E-05
3760,1.45037E-07,1.31743E-05,3.47148E-05
3761,1.45764E-07,1.31796E-05,3.47565E-05
3762,1.46572E-07,1.31857E-05,3.48034E-05
3763,1.50075E-07,1.31927E-05,3.48554E-05
3764,1.55708E-07,1.32005E-05,3.49124E-05
3765,1.62207E-07,1.32091E-05,3.49727E-05
3766,1.65956E-07,1.32183E-05,3.4903E-05
3767,1.69092E-07,1.32282E-05,3.48147E-05
3768,1.72608E-07,1.32387E-05,3.47258E-05
3769,1.76543E-07,1.32496E-05,3.46367E-05
3770,1.80939E-07,1.32605E-05,3.45478E-05
3771,1.86049E-07,1.32712E-05,3.44598E-05
3772,1.90657E-07,1.32818E-05,3.43712E-05
3773,1.9867E-07,1.32919E-05,3.4282E-05
3774,2.05851E-07,1.33017E-05,3.41931E-05
3775,2.14019E-07,1.3311E-05,3.41054E-05
3776,2.2322E-07,1.33201E-05,3.40195E-05
3777,2.33621E-07,1.33294E-05,3.3932E-05
3778,2.45338E-07,1.3339E-05,3.38654E-05
3779,2.58494E-07,1.33491E-05,3.37524E-05
3780,2.73221E-07,1.33597E-05,3.35976E-05
3781,2.87979E-07,1.33711E-05,3.34608E-05
3782,3.03679E-07,1.33835E-05,3.34317E-05
3783,3.20818E-07,1.3397E-05,3.33919E-05
3784,3.35933E-07,1.34115E-05,3.32991E-05
3785,3.53523E-07,1.34271E-05,3.32013E-05
3786,3.73058E-07,1.34439E-05,3.32274E-05
3787,3.93362E-07,1.34613E-05,3.33548E-05
3788,4.1908E-07,1.34793E-05,3.34709E-05
3789,4.49256E-07,1.34978E-05,3.34242E-05
3790,4.66651E-07,1.3517E-05,3.33136E-05
3791,4.84617E-07,1.35367E-05,3.31936E-05
3792,5.0441E-07,1.35566E-05,3.30673E-05
3793,5.28108E-07,1.35769E-05,3.29338E-05
3794,5.52216E-07,1.35973E-05,3.27886E-05
3795,5.76738E-07,1.3618E-05,3.2652E-05
3796,6.01676E-07,1.36389E-05,3.2498E-05
3797,6.26546E-07,1.36598E-05,3.24331E-05
3798,6.51348E-07,1.36805E-05,3.24569E-05
3799,6.76427E-07,1.37012E-05,3.24023E-05
3800,6.94239E-07,1.37217E-05,3.24E-05
3801,7.09088E-07,1.37422E-05,3.2306E-05
3802,7.25903E-07,1.37624E-05,3.2177E-05
3803,7.55645E-07,1.37823E-05,3.20489E-05
3804,7.84881E-07,1.3802E-05,3.19992E-05
3805,8.04782E-07,1.38214E-05,3.19526E-05
3806,8.16775E-07,1.38404E-05,3.18438E-05
3807,8.2845E-07,1.38592E-05,3.18653E-05
3808,8.40046E-07,1.38777E-05,3.18827E-05
3809,8.51318E-07,1.38958E-05,3.17823E-05
3810,8.42344E-07,1.39136E-05,3.17431E-05
3811,8.56894E-07,1.3931E-05,3.18113E-05
3812,8.69779E-07,1.39481E-05,3.1879E-05
3813,8.83413E-07,1.39647E-05,3.18758E-05
3814,8.89337E-07,1.3981E-05,3.18657E-05
3815,8.89875E-07,1.39968E-05,3.19444E-05
3816,8.88057E-07,1.40122E-05,3.19818E-05
3817,8.86608E-07,1.40273E-05,3.21925E-05
3818,8.85186E-07,1.40421E-05,3.2405E-05
3819,8.90098E-07,1.40566E-05,3.25667E-05
3820,8.88864E-07,1.40708E-05,3.26789E-05
3821,8.78741E-07,1.40847E-05,3.27901E-05
3822,8.75882E-07,1.40988E-05,3.29318E-05
3823,8.43794E-07,1.41131E-05,3.30052E-05
3824,8.33998E-07,1.41276E-05,3.31091E-05
3825,8.46425E-07,1.41422E-05,3.31314E-05
3826,8.58867E-07,1.4157E-05,3.30489E-05
3827,8.66474E-07,1.41722E-05,3.32128E-05
3828,8.65672E-07,1.41878E-05,3.3436E-05
3829,8.65256E-07,1.42037E-05,3.36208E-05
3830,8.46089E-07,1.422E-05,3.3738E-05
3831,8.2723E-07,1.42367E-05,3.37336E-05
3832,8.08782E-07,1.42537E-05,3.35225E-05
3833,7.9074E-07,1.4271E-05,3.37796E-05
3834,7.73102E-07,1.42887E-05,3.40927E-05
3835,7.55861E-07,1.43066E-05,3.42624E-05
3836,7.39014E-07,1.43249E-05,3.43711E-05
3837,7.22518E-07,1.43433E-05,3.44279E-05
3838,7.06372E-07,1.43621E-05,3.43638E-05
3839,6.90572E-07,1.43811E-05,3.4642E-05
3840,6.87497E-07,1.44003E-05,3.4784E-05
3841,6.60381E-07,1.44196E-05,3.4887E-05
3842,6.43472E-07,1.4439E-05,3.49867E-05
3843,6.27538E-07,1.44584E-05,3.50802E-05
3844,5.98356E-07,1.44778E-05,3.51603E-05
3845,5.56711E-07,1.44972E-05,3.51812E-05
3846,5.46956E-07,1.45166E-05,3.50705E-05
3847,5.52414E-07,1.45357E-05,3.53098E-05
3848,5.3533E-07,1.45548E-05,3.54765E-05
3849,5.23139E-07,1.45736E-05,3.55527E-05
3850,5.01132E-07,1.45922E-05,3.56312E-05
3851,4.8033E-07,1.46106E-05,3.57045E-05
3852,4.61178E-07,1.46285E-05,3.57752E-05
3853,4.42852E-07,1.4646E-05,3.58433E-05
3854,4.24353E-07,1.46629E-05,3.59088E-05
3855,4.07243E-07,1.46793E-05,3.59715E-05
3856,3.91005E-07,1.46952E-05,3.60959E-05
3857,3.77121E-07,1.47102E-05,3.62683E-05
3858,3.73184E-07,1.47245E-05,3.64472E-05
3859,3.69512E-07,1.47379E-05,3.66161E-05
3860,3.66091E-07,1.47504E-05,3.67788E-05
3861,3.62908E-07,1.47621E-05,3.69352E-05
3862,3.60127E-07,1.47726E-05,3.70823E-05
3863,3.5771E-07,1.47819E-05,3.72197E-05
3864,3.55716E-07,1.479E-05,3.72674E-05
3865,3.54142E-07,1.4797E-05,3.74093E-05
3866,3.04968E-07,1.48029E-05,3.75652E-05
3867,3.06276E-07,1.48077E-05,3.76922E-05
3868,3.07988E-07,1.48117E-05,3.7787E-05
3869,2.86849E-07,1.48149E-05,3.78727E-05
3870,2.88287E-07,1.48177E-05,3.799E-05
3871,2.89635E-07,1.48201E-05,3.81565E-05
3872,2.90879E-07,1.48225E-05,3.831E-05
3873,2.9201E-07,1.48248E-05,3.84493E-05
3874,2.9302E-07,1.48272E-05,3.85732E-05
3875,2.939E-07,1.48296E-05,3.86803E-05
3876,2.94643E-07,1.48319E-05,3.87692E-05
3877,2.95256E-07,1.48342E-05,3.88188E-05
3878,2.95731E-07,1.48362E-05,3.88419E-05
3879,2.96059E-07,1.48379E-05,3.88451E-05
3880,2.96229E-07,1.4839E-05,3.88308E-05
3881,2.96234E-07,1.48396E-05,3.8803E-05
3882,2.96106E-07,1.48396E-05,3.87698E-05
3883,2.9584E-07,1.4839E-05,3.87341E-05
3884,2.95437E-07,1.48377E-05,3.8699E-05
3885,2.94884E-07,1.48356E-05,3.86675E-05
3886,2.94173E-07,1.48326E-05,3.86423E-05
3887,2.93385E-07,1.48293E-05,3.86029E-05
3888,2.92517E-07,1.48254E-05,3.85088E-05
3889,2.91567E-07,1.48211E-05,3.84073E-05
3890,2.90534E-07,1.48163E-05,3.82985E-05
3891,2.89415E-07,1.4811E-05,3.81826E-05
3892,2.8826E-07,1.48054E-05,3.81442E-05
3893,2.8707E-07,1.47995E-05,3.81451E-05
3894,2.85844E-07,1.47934E-05,3.81506E-05
3895,2.8458E-07,1.47871E-05,3.81608E-05
3896,2.8328E-07,1.47804E-05,3.81758E-05
3897,2.82021E-07,1.4774E-05,3.81928E-05
3898,2.80804E-07,1.47677E-05,3.82115E-05
3899,2.79629E-07,1.47616E-05,3.82318E-05
3900,2.78496E-07,1.47556E-05,3.82536E-05
3901,2.77407E-07,1.47499E-05,3.82767E-05
3902,2.76399E-07,1.47446E-05,3.82983E-05
3903,2.75472E-07,1.47397E-05,3.83848E-05
3904,2.74628E-07,1.47352E-05,3.8473E-05
3905,2.73866E-07,1.47312E-05,3.85528E-05
3906,2.7319E-07,1.47277E-05,3.86242E-05
3907,2.72618E-07,1.47248E-05,3.86856E-05
3908,2.72161E-07,1.47225E-05,3.87367E-05
3909,2.7182E-07,1.47208E-05,3.87771E-05
3910,2.71597E-07,1.47199E-05,3.88066E-05
3911,2.71492E-07,1.47196E-05,3.88248E-05
3912,2.71547E-07,1.47202E-05,3.88284E-05
3913,2.71766E-07,1.47218E-05,3.88172E-05
3914,2.72151E-07,1.47244E-05,3.87914E-05
3915,2.72707E-07,1.4728E-05,3.87511E-05
3916,2.73437E-07,1.47327E-05,3.86965E-05
3917,2.7435E-07,1.47384E-05,3.86276E-05
3918,2.75451E-07,1.47453E-05,3.85446E-05
3919,2.76747E-07,1.47533E-05,3.84483E-05
3920,2.78245E-07,1.47625E-05,3.83393E-05
3921,2.79951E-07,1.4773E-05,3.82184E-05
3922,2.81891E-07,1.47848E-05,3.80871E-05
3923,2.84076E-07,1.4798E-05,3.79467E-05
3924,2.86516E-07,1.48126E-05,3.77982E-05
3925,2.89222E-07,1.48287E-05,3.76428E-05
3926,2.92203E-07,1.48461E-05,3.74814E-05
3927,2.9549E-07,1.4865E-05,3.73439E-05
3928,2.99095E-07,1.48854E-05,3.75567E-05
3929,3.03033E-07,1.49072E-05,3.77722E-05
3930,3.07318E-07,1.49303E-05,3.79734E-05
3931,3.11965E-07,1.49546E-05,3.81557E-05
3932,3.16991E-07,1.49798E-05,3.83116E-05
3933,3.22721E-07,1.50058E-05,3.84378E-05
3934,3.36149E-07,1.50325E-05,3.85363E-05
3935,3.59985E-07,1.50597E-05,3.8604E-05
3936,3.71045E-07,1.50875E-05,3.86084E-05
3937,3.73915E-07,1.51155E-05,3.86462E-05
3938,3.77086E-07,1.51437E-05,3.86407E-05
3939,3.8058E-07,1.51721E-05,3.86042E-05
3940,3.84407E-07,1.52006E-05,3.85452E-05
3941,3.88583E-07,1.52292E-05,3.84634E-05
3942,3.91282E-07,1.5258E-05,3.83683E-05
3943,3.973E-07,1.5287E-05,3.82626E-05
3944,4.10591E-07,1.53161E-05,3.8309E-05
3945,4.20679E-07,1.53454E-05,3.84167E-05
3946,4.31092E-07,1.53749E-05,3.85031E-05
3947,4.41596E-07,1.54045E-05,3.85844E-05
3948,4.52806E-07,1.54343E-05,3.85939E-05
3949,4.80383E-07,1.54643E-05,3.86576E-05
3950,5.1428E-07,1.54944E-05,3.87073E-05
3951,5.48683E-07,1.55247E-05,3.86718E-05
3952,5.82577E-07,1.55552E-05,3.8867E-05
3953,6.15878E-07,1.55858E-05,3.88065E-05
3954,6.48592E-07,1.56165E-05,3.87413E-05
3955,6.70078E-07,1.56474E-05,3.85453E-05
3956,6.65921E-07,1.56784E-05,3.83461E-05
3957,6.61587E-07,1.57096E-05,3.81471E-05
3958,6.5707E-07,1.57411E-05,3.79417E-05
3959,6.52104E-07,1.57727E-05,3.77321E-05
3960,6.69623E-07,1.58046E-05,3.75181E-05
3961,6.87269E-07,1.58366E-05,3.73518E-05
3962,7.04876E-07,1.58688E-05,3.72616E-05
3963,7.22444E-07,1.59013E-05,3.71722E-05
3964,7.40159E-07,1.5934E-05,3.70835E-05
3965,7.58124E-07,1.59669E-05,3.73997E-05
3966,7.5911E-07,1.6E-05,3.78407E-05
3967,7.52559E-07,1.60334E-05,3.78209E-05
3968,7.45611E-07,1.60669E-05,3.76867E-05
3969,7.38249E-07,1.61006E-05,3.76341E-05
3970,7.30459E-07,1.61345E-05,3.79095E-05
3971,7.22224E-07,1.61686E-05,3.79549E-05
3972,7.32189E-07,1.62029E-05,3.78923E-05
3973,7.46498E-07,1.62376E-05,3.78825E-05
3974,7.6141E-07,1.62725E-05,3.78527E-05
3975,7.76833E-07,1.63077E-05,3.78985E-05
3976,7.9278E-07,1.63432E-05,3.86309E-05
3977,8.09552E-07,1.6379E-05,3.86915E-05
3978,8.2718E-07,1.64151E-05,3.88476E-05
3979,8.45702E-07,1.64516E-05,3.88264E-05
3980,8.65311E-07,1.64884E-05,3.91025E-05
3981,8.50365E-07,1.65256E-05,3.96158E-05
3982,8.58452E-07,1.65632E-05,3.96692E-05
3983,8.82795E-07,1.66013E-05,3.95691E-05
3984,8.78687E-07,1.66397E-05,3.97618E-05
3985,8.95781E-07,1.66785E-05,3.97403E-05
3986,9.13533E-07,1.67176E-05,3.96198E-05
3987,9.32152E-07,1.67571E-05,3.96269E-05
3988,9.51999E-07,1.67967E-05,3.96286E-05
3989,9.72419E-07,1.68366E-05,3.97619E-05
3990,9.93422E-07,1.68768E-05,4.034E-05
3991,1.01502E-06,1.6917E-05,4.08581E-05
3992,1.03688E-06,1.69574E-05,4.04594E-05
3993,1.05902E-06,1.69978E-05,4.01897E-05
3994,1.05923E-06,1.70383E-05,4.03737E-05
3995,1.06859E-06,1.70788E-05,4.06794E-05
3996,1.09964E-06,1.71193E-05,4.07564E-05
3997,1.13054E-06,1.71598E-05,4.09391E-05
3998,1.15632E-06,1.72002E-05,4.11009E-05
3999,1.13183E-06,1.72405E-05,4.10715E-05
4000,1.10783E-06,1.72807E-05,4.10514E-05
4001,1.08292E-06,1.73208E-05,4.10825E-05
4002,1.0588E-06,1.73606E-05,4.13924E-05
4003,1.0357E-06,1.74002E-05,4.16035E-05
4004,1.01249E-06,1.74395E-05,4.1949E-05
4005,1.00874E-06,1.74785E-05,4.22277E-05
4006,9.82429E-07,1.75172E-05,4.24236E-05
4007,9.78856E-07,1.75557E-05,4.26107E-05
4008,9.74683E-07,1.75938E-05,4.27894E-05
4009,9.72631E-07,1.76316E-05,4.27853E-05
4010,9.71426E-07,1.76691E-05,4.28073E-05
4011,9.70889E-07,1.77061E-05,4.33027E-05
4012,9.8665E-07,1.77425E-05,4.36511E-05
4013,1.00487E-06,1.77782E-05,4.38064E-05
4014,1.0242E-06,1.78129E-05,4.39446E-05
4015,9.99817E-07,1.78466E-05,4.40625E-05
4016,1.00365E-06,1.78791E-05,4.41656E-05
4017,1.0048E-06,1.791E-05,4.45241E-05
4018,9.97106E-07,1.79391E-05,4.46006E-05
4019,9.89944E-07,1.79663E-05,4.45457E-05
4020,1.01778E-06,1.79917E-05,4.44847E-05
4021,1.03056E-06,1.80152E-05,4.45989E-05
4022,1.04445E-06,1.80368E-05,4.45946E-05
4023,1.00564E-06,1.80564E-05,4.43017E-05
4024,9.8937E-07,1.80742E-05,4.42432E-05
4025,1.00569E-06,1.80902E-05,4.41663E-05
4026,9.96878E-07,1.81045E-05,4.40717E-05
4027,1.02922E-06,1.81172E-05,4.41084E-05
4028,1.06298E-06,1.81282E-05,4.43658E-05
4029,1.09771E-06,1.81376E-05,4.44816E-05
4030,1.12032E-06,1.81458E-05,4.43656E-05
4031,1.16965E-06,1.81527E-05,4.45766E-05
4032,1.20919E-06,1.81586E-05,4.47807E-05
4033,1.25536E-06,1.81636E-05,4.49601E-05
4034,1.3029E-06,1.81679E-05,4.49133E-05
4035,1.35181E-06,1.81717E-05,4.46485E-05
4036,1.4021E-06,1.81749E-05,4.42577E-05
4037,1.45322E-06,1.81778E-05,4.38683E-05
4038,1.48337E-06,1.81803E-05,4.35519E-05
4039,1.47976E-06,1.81826E-05,4.34739E-05
